2024-10-13 02:06:14
20241013 025529.447 INFO             PET0 !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
20241013 025529.447 INFO             PET0 !!! THE ESMF_LOG IS SET TO OUTPUT ALL LOG MESSAGES !!!
20241013 025529.447 INFO             PET0 !!!     THIS MAY CAUSE SLOWDOWN IN PERFORMANCE     !!!
20241013 025529.447 INFO             PET0 !!! FOR PRODUCTION RUNS, USE:                      !!!
20241013 025529.447 INFO             PET0 !!!                   ESMF_LOGKIND_Multi_On_Error  !!!
20241013 025529.447 INFO             PET0 !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
20241013 025529.447 INFO             PET0 Running with ESMF Version   : v8.8.0b01
20241013 025529.447 INFO             PET0 ESMF library build date/time: "Oct 13 2024" "02:03:08"
20241013 025529.447 INFO             PET0 ESMF library build location : /glade/derecho/scratch/sacks/esmf-testing/gfortran_12.2.0_pio2.6.2_mpi_g_develop/esmf
20241013 025529.447 INFO             PET0 ESMF_COMM                   : mpi
20241013 025529.448 INFO             PET0 ESMF_MOAB                   : enabled
20241013 025529.448 INFO             PET0 ESMF_LAPACK                 : enabled
20241013 025529.448 INFO             PET0 ESMF_NETCDF                 : enabled
20241013 025529.448 INFO             PET0 ESMF_PNETCDF                : disabled
20241013 025529.448 INFO             PET0 ESMF_PIO                    : enabled
20241013 025529.448 INFO             PET0 ESMF_YAMLCPP                : enabled
20241013 025529.449 INFO             PET0 mainApp STARTING
20241013 025529.453 INFO             PET0 advection diffusion driver: InitializeGeneric intro.
20241013 025529.454 INFO             PET0   advection diffusion driver: InitializeGeneric intro {IS}:--- StateLog() start -----------------
20241013 025529.454 INFO             PET0   advection diffusion driver: InitializeGeneric intro {IS}:State object is invalid! Not created or deleted!
20241013 025529.454 INFO             PET0   advection diffusion driver: InitializeGeneric intro {IS}:--- StateLog() end -------------------
20241013 025529.454 INFO             PET0   advection diffusion driver: InitializeGeneric intro {ES}:--- StateLog() start -----------------
20241013 025529.454 INFO             PET0   advection diffusion driver: InitializeGeneric intro {ES}:State object is invalid! Not created or deleted!
20241013 025529.454 INFO             PET0   advection diffusion driver: InitializeGeneric intro {ES}:--- StateLog() end -------------------
20241013 025529.454 INFO             PET0   advection diffusion driver: InitializeP0 intro.
20241013 025529.454 INFO             PET0     advection diffusion driver: InitializeP0 intro {IS}:--- StateLog() start -----------------
20241013 025529.454 INFO             PET0     advection diffusion driver: InitializeP0 intro {IS}:State object is invalid! Not created or deleted!
20241013 025529.454 INFO             PET0     advection diffusion driver: InitializeP0 intro {IS}:--- StateLog() end -------------------
20241013 025529.454 INFO             PET0     advection diffusion driver: InitializeP0 intro {ES}:--- StateLog() start -----------------
20241013 025529.454 INFO             PET0     advection diffusion driver: InitializeP0 intro {ES}:State object is invalid! Not created or deleted!
20241013 025529.454 INFO             PET0     advection diffusion driver: InitializeP0 intro {ES}:--- StateLog() end -------------------
20241013 025529.454 INFO             PET0     advection diffusion driver: InitializeP0 extro {IS}:--- StateLog() start -----------------
20241013 025529.454 INFO             PET0     advection diffusion driver: InitializeP0 extro {IS}:State object is invalid! Not created or deleted!
20241013 025529.454 INFO             PET0     advection diffusion driver: InitializeP0 extro {IS}:--- StateLog() end -------------------
20241013 025529.454 INFO             PET0     advection diffusion driver: InitializeP0 extro {ES}:--- StateLog() start -----------------
20241013 025529.454 INFO             PET0     advection diffusion driver: InitializeP0 extro {ES}:State object is invalid! Not created or deleted!
20241013 025529.454 INFO             PET0     advection diffusion driver: InitializeP0 extro {ES}:--- StateLog() end -------------------
20241013 025529.454 INFO             PET0   advection diffusion driver: InitializeP0 extro.
20241013 025529.454 INFO             PET0   advection diffusion driver: InitializeIPDv02p1 intro.
20241013 025529.454 INFO             PET0     advection diffusion driver: InitializeIPDv02p1 intro {IS}:--- StateLog() start -----------------
20241013 025529.454 INFO             PET0     advection diffusion driver: InitializeIPDv02p1 intro {IS}:State object is invalid! Not created or deleted!
20241013 025529.454 INFO             PET0     advection diffusion driver: InitializeIPDv02p1 intro {IS}:--- StateLog() end -------------------
20241013 025529.454 INFO             PET0     advection diffusion driver: InitializeIPDv02p1 intro {ES}:--- StateLog() start -----------------
20241013 025529.454 INFO             PET0     advection diffusion driver: InitializeIPDv02p1 intro {ES}:State object is invalid! Not created or deleted!
20241013 025529.454 INFO             PET0     advection diffusion driver: InitializeIPDv02p1 intro {ES}:--- StateLog() end -------------------
20241013 025529.454 INFO             PET0     >>>advection diffusion driver: entered Initialize (phase=<none>) without valid internal Clock.
20241013 025529.454 INFO             PET0     advection diffusion driver - Creating model component advectDiff_Parent without petList.
20241013 025529.456 INFO             PET0     advection diffusion driver - Creating model component advectDiff_Nestling0 with petList of size 2 :
20241013 025529.456 INFO             PET0           0      1
20241013 025529.458 INFO             PET0     advection diffusion driver - Creating connector component advectDiff_Parent-TO-advectDiff_Nestling0 without petList.
20241013 025529.461 INFO             PET0     advection diffusion driver - Creating state: modelComp 1 Import State
20241013 025529.461 INFO             PET0     advection diffusion driver - Creating state: modelComp 1 Export State
20241013 025529.462 INFO             PET0     advection diffusion driver - Creating state: modelComp 2 Import State
20241013 025529.462 INFO             PET0     advection diffusion driver - Creating state: modelComp 2 Export State
20241013 025529.462 INFO             PET0     advectDiff_Parent: InitializeP0 intro.
20241013 025529.463 INFO             PET0     advectDiff_Parent: InitializeP0 extro.
20241013 025529.463 INFO             PET0     advectDiff_Nestling0: InitializeP0 intro.
20241013 025529.464 INFO             PET0     advectDiff_Nestling0: InitializeP0 extro.
20241013 025529.466 INFO             PET0     advectDiff_Parent-TO-advectDiff_Nestling0: InitializeP0 intro.
20241013 025529.466 INFO             PET0     advectDiff_Parent-TO-advectDiff_Nestling0: InitializeP0 extro.
20241013 025529.467 INFO             PET0     advection diffusion driver: IInitAdvertise intro.
20241013 025529.467 INFO             PET0       advection diffusion driver: IInitAdvertise intro {IS}:--- StateLog() start -----------------
20241013 025529.467 INFO             PET0       advection diffusion driver: IInitAdvertise intro {IS}:State object is invalid! Not created or deleted!
20241013 025529.467 INFO             PET0       advection diffusion driver: IInitAdvertise intro {IS}:--- StateLog() end -------------------
20241013 025529.467 INFO             PET0       advection diffusion driver: IInitAdvertise intro {ES}:--- StateLog() start -----------------
